960.00, 500.00
959.87, 506.42
959.46, 512.83
958.79, 519.21
957.86, 525.56
956.66, 531.85
955.20, 538.09
953.49, 544.25
951.52, 550.33
949.31, 556.31
946.87, 562.19
944.19, 567.95
941.29, 573.59
938.16, 579.10
934.83, 584.46
931.30, 589.67
927.58, 594.73
923.68, 599.62
919.60, 604.35
915.35, 608.90
910.96, 613.28
906.42, 617.47
901.74, 621.47
896.93, 625.29
892.02, 628.92
886.99, 632.36
881.87, 635.60
876.65, 638.66
871.36, 641.52
866.00, 644.18
860.58, 646.66
855.10, 648.95
849.58, 651.05
844.02, 652.96
838.42, 654.69
832.80, 656.24
827.17, 657.62
821.52, 658.81
815.87, 659.84
810.22, 660.70
804.57, 661.40
798.94, 661.94
793.32, 662.32
787.72, 662.55
782.14, 662.63
776.59, 662.57
771.07, 662.38
765.58, 662.04
760.13, 661.58
754.72, 660.99
749.35, 660.28
744.03, 659.45
738.75, 658.51
733.51, 657.46
728.33, 656.30
723.19, 655.04
718.11, 653.69
713.08, 652.24
708.09, 650.70
703.17, 649.07
698.29, 647.36
693.47, 645.57
688.70, 643.70
683.98, 641.76
679.32, 639.75
674.71, 637.68
670.16, 635.54
665.65, 633.33
661.20, 631.07
656.80, 628.76
652.45, 626.39
648.15, 623.97
643.90, 621.50
639.69, 618.98
635.54, 616.42
631.43, 613.82
627.36, 611.18
623.35, 608.50
619.37, 605.79
615.44, 603.04
611.54, 600.25
607.69, 597.44
603.88, 594.60
600.10, 591.73
596.36, 588.83
592.66, 585.91
588.99, 582.97
585.36, 580.00
581.75, 577.02
578.18, 574.01
574.64, 570.98
571.12, 567.94
567.63, 564.88
564.17, 561.81
560.73, 558.72
557.32, 555.62
553.93, 552.50
550.55, 549.38
547.20, 546.24
543.87, 543.09
540.55, 539.93
537.25, 536.77
533.96, 533.60
530.69, 530.42
527.43, 527.23
524.17, 524.04
520.93, 520.85
517.70, 517.65
514.47, 514.44
511.25, 511.24
508.03, 508.03
504.82, 504.82
501.61, 501.61
498.39, 498.39
495.18, 495.18
491.97, 491.97
488.75, 488.76
485.53, 485.56
482.30, 482.35
479.07, 479.15
475.83, 475.96
472.57, 472.77
469.31, 469.58
466.04, 466.40
462.75, 463.23
459.45, 460.07
456.13, 456.91
452.80, 453.76
449.45, 450.62
446.07, 447.50
442.68, 444.38
439.27, 441.28
435.83, 438.19
432.37, 435.12
428.88, 432.06
425.36, 429.02
421.82, 425.99
418.25, 422.98
414.64, 420.00
411.01, 417.03
407.34, 414.09
403.64, 411.17
399.90, 408.27
396.12, 405.40
392.31, 402.56
388.46, 399.75
384.56, 396.96
380.63, 394.21
376.65, 391.50
372.64, 388.82
368.57, 386.18
364.46, 383.58
360.31, 381.02
356.10, 378.50
351.85, 376.03
347.55, 373.61
343.20, 371.24
338.80, 368.93
334.35, 366.67
329.84, 364.46
325.29, 362.32
320.68, 360.25
316.02, 358.24
311.30, 356.30
306.53, 354.43
301.71, 352.64
296.83, 350.93
291.91, 349.30
286.92, 347.76
281.89, 346.31
276.81, 344.96
271.67, 343.70
266.49, 342.54
261.25, 341.49
255.97, 340.55
250.65, 339.72
245.28, 339.01
239.87, 338.42
234.42, 337.96
228.93, 337.62
223.41, 337.43
217.86, 337.37
212.28, 337.45
206.68, 337.68
201.06, 338.06
195.43, 338.60
189.78, 339.30
184.13, 340.16
178.48, 341.19
172.83, 342.38
167.20, 343.76
161.58, 345.31
155.98, 347.04
150.42, 348.95
144.90, 351.05
139.42, 353.34
134.00, 355.82
128.64, 358.48
123.35, 361.34
118.13, 364.40
113.01, 367.64
107.98, 371.08
103.07, 374.71
98.26, 378.53
93.58, 382.53
89.04, 386.72
84.65, 391.10
80.40, 395.65
76.32, 400.38
72.42, 405.27
68.70, 410.33
65.17, 415.54
61.84, 420.90
58.71, 426.41
55.81, 432.05
53.13, 437.81
50.69, 443.69
48.48, 449.67
46.51, 455.75
44.80, 461.91
43.34, 468.15
42.14, 474.44
41.21, 480.79
40.54, 487.17
40.13, 493.58
40.00, 500.00
40.13, 506.42
40.54, 512.83
41.21, 519.21
42.14, 525.56
43.34, 531.85
44.80, 538.09
46.51, 544.25
48.48, 550.33
50.69, 556.31
53.13, 562.19
55.81, 567.95
58.71, 573.59
61.84, 579.10
65.17, 584.46
68.70, 589.67
72.42, 594.73
76.32, 599.62
80.40, 604.35
84.65, 608.90
89.04, 613.28
93.58, 617.47
98.26, 621.47
103.07, 625.29
107.98, 628.92
