-80.00, -80.00
-75.04, -77.59
-70.11, -75.17
-65.21, -72.73
-60.34, -70.28
-55.49, -67.81
-50.68, -65.32
-45.89, -62.82
-41.12, -60.31
-36.39, -57.78
-31.68, -55.23
-27.00, -52.67
-22.34, -50.10
-17.71, -47.51
-13.11, -44.90
-8.53, -42.29
-3.98, -39.65
0.54, -37.01
5.04, -34.35
9.52, -31.67
13.96, -28.98
18.39, -26.28
22.78, -23.57
27.16, -20.84
31.51, -18.09
35.83, -15.34
40.13, -12.56
44.41, -9.78
48.66, -6.98
52.89, -4.17
57.09, -1.35
61.27, 1.49
65.43, 4.34
69.56, 7.20
73.67, 10.07
77.76, 12.96
81.83, 15.86
85.87, 18.77
89.89, 21.70
93.89, 24.63
97.86, 27.58
101.82, 30.54
105.75, 33.52
109.66, 36.50
113.55, 39.50
117.42, 42.51
121.26, 45.53
125.09, 48.56
128.89, 51.61
132.68, 54.66
136.44, 57.73
140.19, 60.80
143.91, 63.89
147.61, 66.99
151.30, 70.10
154.96, 73.22
158.61, 76.35
162.23, 79.50
165.84, 82.65
169.43, 85.81
172.99, 88.99
176.54, 92.17
180.08, 95.37
183.59, 98.57
187.08, 101.79
190.56, 105.01
194.02, 108.25
197.46, 111.49
200.88, 114.74
204.29, 118.01
207.68, 121.28
211.05, 124.56
214.41, 127.85
217.75, 131.16
221.07, 134.47
224.37, 137.78
227.66, 141.11
230.94, 144.45
234.19, 147.80
237.43, 151.15
240.66, 154.51
243.87, 157.88
247.07, 161.26
250.25, 164.65
253.41, 168.05
256.56, 171.45
259.70, 174.87
262.82, 178.29
265.93, 181.72
269.02, 185.15
272.10, 188.60
275.16, 192.05
278.22, 195.51
281.25, 198.97
284.28, 202.45
287.29, 205.93
290.29, 209.42
293.28, 212.91
296.25, 216.41
299.21, 219.92
302.16, 223.44
305.09, 226.96
308.02, 230.49
310.93, 234.03
313.83, 237.57
316.72, 241.12
319.60, 244.68
322.46, 248.24
325.32, 251.80
328.16, 255.38
331.00, 258.96
333.82, 262.54
336.63, 266.13
339.44, 269.73
342.23, 273.33
345.01, 276.94
347.79, 280.55
350.55, 284.17
353.30, 287.79
356.05, 291.42
358.78, 295.05
361.51, 298.69
364.23, 302.34
366.94, 305.98
369.64, 309.64
372.33, 313.29
375.02, 316.96
377.69, 320.62
380.36, 324.29
383.02, 327.97
385.68, 331.65
388.32, 335.33
390.96, 339.02
393.60, 342.71
396.22, 346.40
398.84, 350.10
401.45, 353.80
404.06, 357.50
406.66, 361.21
409.25, 364.93
411.84, 368.64
414.42, 372.36
417.00, 376.08
419.57, 379.80
422.14, 383.53
424.70, 387.26
427.25, 390.99
429.81, 394.73
432.35, 398.47
434.90, 402.21
437.43, 405.95
439.97, 409.69
442.50, 413.44
445.03, 417.19
447.55, 420.94
450.07, 424.69
452.59, 428.45
455.10, 432.20
457.61, 435.96
460.12, 439.72
462.62, 443.48
465.13, 447.24
467.63, 451.00
470.12, 454.77
472.62, 458.53
475.12, 462.30
477.61, 466.07
480.10, 469.84
482.59, 473.61
485.08, 477.37
487.57, 481.14
490.06, 484.92
492.54, 488.69
495.03, 492.46
497.51, 496.23
500.00, 500.00
502.49, 503.77
504.97, 507.54
507.46, 511.31
509.94, 515.08
512.43, 518.86
514.92, 522.63
517.41, 526.39
519.90, 530.16
522.39, 533.93
524.88, 537.70
527.38, 541.47
529.88, 545.23
532.37, 549.00
534.87, 552.76
537.38, 556.52
539.88, 560.28
542.39, 564.04
544.90, 567.80
547.41, 571.55
549.93, 575.31
552.45, 579.06
554.97, 582.81
557.50, 586.56
560.03, 590.31
562.57, 594.05
565.10, 597.79
567.65, 601.53
570.19, 605.27
572.75, 609.01
575.30, 612.74
577.86, 616.47
580.43, 620.20
583.00, 623.92
585.58, 627.64
588.16, 631.36
590.75, 635.07
593.34, 638.79
595.94, 642.50
598.55, 646.20
601.16, 649.90
603.78, 653.60
606.40, 657.29
609.04, 660.98
611.68, 664.67
614.32, 668.35
616.98, 672.03
619.64, 675.71
622.31, 679.38
624.98, 683.04
627.67, 686.71
630.36, 690.36
633.06, 694.02
635.77, 697.66
638.49, 701.31
641.22, 704.95
643.95, 708.58
646.70, 712.21
649.45, 715.83
652.21, 719.45
654.99, 723.06
657.77, 726.67
660.56, 730.27
663.37, 733.87
666.18, 737.46
669.00, 741.04
671.84, 744.62
674.68, 748.20
677.54, 751.76
680.40, 755.32
683.28, 758.88
686.17, 762.43
689.07, 765.97
691.98, 769.51
694.91, 773.04
697.84, 776.56
700.79, 780.08
703.75, 783.59
706.72, 787.09
709.71, 790.58
712.71, 794.07
715.72, 797.55
718.75, 801.03
721.78, 804.49
724.84, 807.95
727.90, 811.40
730.98, 814.85
734.07, 818.28
737.18, 821.71
740.30, 825.13
743.44, 828.55
746.59, 831.95
749.75, 835.35
752.93, 838.74
756.13, 842.12
759.34, 845.49
762.57, 848.85
765.81, 852.20
769.06, 855.55
772.34, 858.89
775.63, 862.22
778.93, 865.53
782.25, 868.84
785.59, 872.15
788.95, 875.44
792.32, 878.72
795.71, 881.99
799.12, 885.26
802.54, 888.51
805.98, 891.75
809.44, 894.99
812.92, 898.21
816.41, 901.43
819.92, 904.63
823.46, 907.83
827.01, 911.01
830.57, 914.19
834.16, 917.35
837.77, 920.50
841.39, 923.65
845.04, 926.78
848.70, 929.90
852.39, 933.01
856.09, 936.11
859.81, 939.20
863.56, 942.27
867.32, 945.34
871.11, 948.39
874.91, 951.44
878.74, 954.47
882.58, 957.49
886.45, 960.50
890.34, 963.50
894.25, 966.48
898.18, 969.46
902.14, 972.42
906.11, 975.37
910.11, 978.30
914.13, 981.23
918.17, 984.14
922.24, 987.04
926.33, 989.93
930.44, 992.80
934.57, 995.66
938.73, 998.51
942.91, 1001.35
947.11, 1004.17
951.34, 1006.98
955.59, 1009.78
959.87, 1012.56
964.17, 1015.34
968.49, 1018.09
972.84, 1020.84
977.22, 1023.57
981.61, 1026.28
986.04, 1028.98
990.48, 1031.67
994.96, 1034.35
999.46, 1037.01
1003.98, 1039.65
1008.53, 1042.29
1013.11, 1044.90
1017.71, 1047.51
1022.34, 1050.10
1027.00, 1052.67
1031.68, 1055.23
1036.39, 1057.78
1041.12, 1060.31
1045.89, 1062.82
1050.68, 1065.32
1055.49, 1067.81
1060.34, 1070.28
1065.21, 1072.73
1070.11, 1075.17
1075.04, 1077.59
1080.00, 1080.00
-1.00, 0.00
1080.00, -80.00
1075.04, -77.59
1070.11, -75.17
1065.21, -72.73
1060.34, -70.28
1055.49, -67.81
1050.68, -65.32
