-60.00, 200.00
-56.06, 197.28
-52.14, 194.62
-48.23, 192.00
-44.33, 189.44
-40.44, 186.93
-36.57, 184.47
-32.71, 182.06
-28.86, 179.69
-25.02, 177.38
-21.20, 175.12
-17.38, 172.90
-13.58, 170.74
-9.79, 168.62
-6.01, 166.55
-2.25, 164.53
1.51, 162.56
5.25, 160.63
8.98, 158.75
12.70, 156.92
16.41, 155.13
20.10, 153.39
23.79, 151.69
27.46, 150.05
31.13, 148.44
34.78, 146.88
38.42, 145.37
42.05, 143.89
45.67, 142.47
49.28, 141.08
52.88, 139.74
56.47, 138.45
60.05, 137.19
63.62, 135.98
67.17, 134.81
70.72, 133.68
74.26, 132.59
77.78, 131.55
81.30, 130.54
84.81, 129.58
88.30, 128.66
91.79, 127.77
95.27, 126.93
98.73, 126.12
102.19, 125.36
105.64, 124.63
109.08, 123.95
112.51, 123.30
115.93, 122.68
119.34, 122.11
122.74, 121.57
126.13, 121.08
129.52, 120.61
132.89, 120.19
136.26, 119.80
139.61, 119.44
142.96, 119.12
146.30, 118.84
149.63, 118.59
152.95, 118.38
156.27, 118.20
159.57, 118.06
162.87, 117.95
166.16, 117.87
169.44, 117.82
172.71, 117.81
175.98, 117.83
179.24, 117.89
182.49, 117.97
185.73, 118.09
188.96, 118.24
192.19, 118.42
195.40, 118.63
198.62, 118.87
201.82, 119.14
205.01, 119.45
208.20, 119.78
211.38, 120.14
214.56, 120.53
217.73, 120.95
220.89, 121.39
224.04, 121.87
227.19, 122.37
230.33, 122.90
233.46, 123.46
236.59, 124.05
239.71, 124.66
242.82, 125.30
245.93, 125.96
249.03, 126.65
252.12, 127.37
255.21, 128.11
258.29, 128.87
261.37, 129.66
264.44, 130.48
267.50, 131.32
270.56, 132.18
273.62, 133.06
276.66, 133.97
279.70, 134.91
282.74, 135.86
285.77, 136.84
288.80, 137.84
291.82, 138.86
294.83, 139.90
297.84, 140.96
300.84, 142.04
303.84, 143.15
306.84, 144.27
309.83, 145.42
312.81, 146.58
315.79, 147.76
318.77, 148.96
321.74, 150.18
324.70, 151.42
327.67, 152.68
330.62, 153.96
333.58, 155.25
336.53, 156.56
339.47, 157.88
342.41, 159.23
345.35, 160.59
348.28, 161.96
351.21, 163.35
354.13, 164.76
357.06, 166.18
359.97, 167.62
362.89, 169.07
365.80, 170.53
368.71, 172.01
371.61, 173.51
374.51, 175.01
377.41, 176.53
380.30, 178.06
383.19, 179.61
386.08, 181.16
388.97, 182.73
391.85, 184.31
394.73, 185.90
397.61, 187.51
400.48, 189.12
403.35, 190.74
406.22, 192.38
409.09, 194.02
411.95, 195.67
414.82, 197.34
417.68, 199.01
420.53, 200.69
423.39, 202.37
426.24, 204.07
429.10, 205.77
431.95, 207.48
434.80, 209.20
437.64, 210.93
440.49, 212.66
443.33, 214.40
446.17, 216.14
449.01, 217.89
451.85, 219.64
454.69, 221.40
457.53, 223.17
460.37, 224.94
463.20, 226.71
466.04, 228.49
468.87, 230.27
471.70, 232.05
474.53, 233.84
477.37, 235.63
480.20, 237.42
483.03, 239.21
485.86, 241.01
488.68, 242.80
491.51, 244.60
494.34, 246.40
497.17, 248.20
500.00, 250.00
502.83, 251.80
505.66, 253.60
508.49, 255.40
511.32, 257.20
514.14, 258.99
516.97, 260.79
519.80, 262.58
522.63, 264.37
525.47, 266.16
528.30, 267.95
531.13, 269.73
533.96, 271.51
536.80, 273.29
539.63, 275.06
542.47, 276.83
545.31, 278.60
548.15, 280.36
550.99, 282.11
553.83, 283.86
556.67, 285.60
559.51, 287.34
562.36, 289.07
565.20, 290.80
568.05, 292.52
570.90, 294.23
573.76, 295.93
576.61, 297.63
579.47, 299.31
582.32, 300.99
585.18, 302.66
588.05, 304.33
590.91, 305.98
593.78, 307.62
596.65, 309.26
599.52, 310.88
602.39, 312.49
605.27, 314.10
608.15, 315.69
611.03, 317.27
613.92, 318.84
616.81, 320.39
619.70, 321.94
622.59, 323.47
625.49, 324.99
628.39, 326.49
631.29, 327.99
634.20, 329.47
637.11, 330.93
640.03, 332.38
642.94, 333.82
645.87, 335.24
648.79, 336.65
651.72, 338.04
654.65, 339.41
657.59, 340.77
660.53, 342.12
663.47, 343.44
666.42, 344.75
669.38, 346.04
672.33, 347.32
675.30, 348.58
678.26, 349.82
681.23, 351.04
684.21, 352.24
687.19, 353.42
690.17, 354.58
693.16, 355.73
696.16, 356.85
699.16, 357.96
702.16, 359.04
705.17, 360.10
708.18, 361.14
711.20, 362.16
714.23, 363.16
717.26, 364.14
720.30, 365.09
723.34, 366.03
726.38, 366.94
729.44, 367.82
732.50, 368.68
735.56, 369.52
738.63, 370.34
741.71, 371.13
744.79, 371.89
747.88, 372.63
750.97, 373.35
754.07, 374.04
757.18, 374.70
760.29, 375.34
763.41, 375.95
766.54, 376.54
769.67, 377.10
772.81, 377.63
775.96, 378.13
779.11, 378.61
782.27, 379.05
785.44, 379.47
788.62, 379.86
791.80, 380.22
794.99, 380.55
798.18, 380.86
801.38, 381.13
804.60, 381.37
807.81, 381.58
811.04, 381.76
814.27, 381.91
817.51, 382.03
820.76, 382.11
824.02, 382.17
827.29, 382.19
830.56, 382.18
833.84, 382.13
837.13, 382.05
840.43, 381.94
843.73, 381.80
847.05, 381.62
850.37, 381.41
853.70, 381.16
857.04, 380.88
860.39, 380.56
863.74, 380.20
867.11, 379.81
870.48, 379.39
873.87, 378.92
877.26, 378.43
880.66, 377.89
884.07, 377.32
887.49, 376.70
890.92, 376.05
894.36, 375.37
897.81, 374.64
901.27, 373.88
904.73, 373.07
908.21, 372.23
911.70, 371.34
915.19, 370.42
918.70, 369.46
922.22, 368.45
925.74, 367.41
929.28, 366.32
932.83, 365.19
936.38, 364.02
939.95, 362.81
943.53, 361.55
947.12, 360.26
950.72, 358.92
954.33, 357.53
957.95, 356.11
961.58, 354.63
965.22, 353.12
968.87, 351.56
972.54, 349.95
976.21, 348.31
979.90, 346.61
983.59, 344.87
987.30, 343.08
991.02, 341.25
994.75, 339.37
998.49, 337.44
1002.25, 335.47
1006.01, 333.45
1009.79, 331.38
1013.58, 329.26
1017.38, 327.10
1021.20, 324.88
1025.02, 322.62
1028.86, 320.31
1032.71, 317.94
1036.57, 315.53
1040.44, 313.07
1044.33, 310.56
1048.23, 308.00
1052.14, 305.38
1056.06, 302.72
1060.00, 300.00
-1.00, 0.00
1060.00, 300.00
1062.87, 296.77
1065.64, 293.60
1068.32, 290.48
1070.90, 287.42
1073.39, 284.42
1075.79, 281.47
1078.10, 278.58
1080.32, 275.74
1082.44, 272.96
1084.48, 270.23
1086.42, 267.56
1088.28, 264.94
1090.05, 262.37
1091.72, 259.86
1093.31, 257.40
1094.82, 255.00
1096.23, 252.64
1097.56, 250.35
1098.81, 248.10
1099.97, 245.91
1101.04, 243.76
1102.03, 241.67
1102.94, 239.63
1103.76, 237.65
1104.50, 235.71
1105.16, 233.83
1105.74, 231.99
1106.24, 230.21
1106.65, 228.47
1106.99, 226.79
1107.24, 225.15
1107.42, 223.57
1107.52, 222.03
1107.54, 220.55
1107.48, 219.11
1107.35, 217.72
1107.13, 216.38
1106.85, 215.09
1106.49, 213.84
1106.05, 212.64
1105.54, 211.49
1104.95, 210.39
1104.29, 209.34
1103.56, 208.33
1102.76, 207.36
1101.88, 206.45
1100.93, 205.58
1099.91, 204.75
1098.83, 203.97
1097.67, 203.24
1096.44, 202.55
1095.14, 201.90
1093.78, 201.30
1092.35, 200.75
1090.85, 200.23
1089.28, 199.77
1087.65, 199.34
1085.95, 198.96
1084.19, 198.62
1082.36, 198.33
1080.47, 198.07
1078.51, 197.86
1076.49, 197.70
1074.41, 197.57
1072.27, 197.49
1070.06, 197.44
1067.80, 197.44
1065.47, 197.48
1063.09, 197.56
1060.64, 197.68
1058.14, 197.84
1055.57, 198.04
1052.95, 198.28
1050.27, 198.56
1047.54, 198.88
1044.74, 199.24
1041.90, 199.64
1038.99, 200.07
1036.04, 200.55
1033.02, 201.06
1029.96, 201.61
1026.84, 202.20
1023.66, 202.82
1020.44, 203.49
1017.16, 204.18
1013.84, 204.92
1010.46, 205.69
1007.03, 206.50
1003.55, 207.35
1000.02, 208.23
996.45, 209.14
992.82, 210.10
989.15, 211.08
985.43, 212.10
981.67, 213.16
977.86, 214.25
974.00, 215.37
970.10, 216.53
966.15, 217.73
962.16, 218.95
958.12, 220.21
954.05, 221.50
949.93, 222.82
945.76, 224.18
941.56, 225.57
937.32, 226.99
933.03, 228.44
928.71, 229.93
924.34, 231.44
919.94, 232.99
915.50, 234.57
911.02, 236.17
906.50, 237.81
901.95, 239.48
897.36, 241.18
892.73, 242.91
888.07, 244.66
883.38, 246.45
878.65, 248.26
873.88, 250.11
869.09, 251.98
864.26, 253.88
859.40, 255.81
854.50, 257.76
849.58, 259.75
844.62, 261.76
839.64, 263.80
834.62, 265.86
829.58, 267.95
824.51, 270.07
819.40, 272.21
814.28, 274.38
809.12, 276.58
803.94, 278.80
798.73, 281.04
793.50, 283.31
788.24, 285.61
782.96, 287.93
777.65, 290.27
772.32, 292.64
766.97, 295.03
761.59, 297.45
756.19, 299.88
750.78, 302.34
745.34, 304.83
739.88, 307.33
734.40, 309.86
728.90, 312.41
723.38, 314.99
717.84, 317.58
712.29, 320.20
706.72, 322.83
701.13, 325.49
695.53, 328.17
689.91, 330.87
684.27, 333.58
678.62, 336.32
672.96, 339.08
667.28, 341.86
661.59, 344.65
655.88, 347.47
650.17, 350.30
644.44, 353.16
638.70, 356.03
632.95, 358.92
627.20, 361.83
621.43, 364.75
615.65, 367.69
609.86, 370.65
604.07, 373.63
598.27, 376.62
592.46, 379.63
586.65, 382.65
580.83, 385.69
575.00, 388.75
569.17, 391.82
563.33, 394.91
557.49, 398.01
551.65, 401.13
545.81, 404.26
539.96, 407.40
534.11, 410.56
528.26, 413.74
522.41, 416.92
516.56, 420.12
510.70, 423.34
504.85, 426.56
499.00, 429.80
493.16, 433.05
487.31, 436.32
481.47, 439.59
475.63, 442.88
469.79, 446.18
463.96, 449.49
458.14, 452.81
452.31, 456.14
446.50, 459.48
440.69, 462.83
434.89, 466.19
429.10, 469.56
423.31, 472.94
417.53, 476.33
411.76, 479.73
406.01, 483.14
400.26, 486.56
394.52, 489.98
388.79, 493.41
383.07, 496.86
377.37, 500.30
371.68, 503.76
366.00, 507.22
360.34, 510.69
354.69, 514.17
349.05, 517.65
343.43, 521.14
337.83, 524.64
332.24, 528.14
326.67, 531.64
321.11, 535.16
315.58, 538.67
310.06, 542.19
304.56, 545.72
299.08, 549.25
293.62, 552.78
288.18, 556.32
282.76, 559.86
277.36, 563.41
271.98, 566.96
266.63, 570.51
261.30, 574.06
255.99, 577.62
250.71, 581.18
245.45, 584.74
240.22, 588.30
235.01, 591.86
229.83, 595.43
224.67, 599.00
219.54, 602.56
214.44, 606.13
209.37, 609.70
204.32, 613.26
199.31, 616.83
194.32, 620.40
189.37, 623.96
184.44, 627.53
179.55, 631.09
174.68, 634.66
169.85, 638.22
165.06, 641.78
160.29, 645.34
155.56, 648.89
150.86, 652.44
146.20, 655.99
141.58, 659.54
136.99, 663.08
132.43, 666.62
127.91, 670.16
123.43, 673.69
118.99, 677.22
114.59, 680.74
110.22, 684.26
105.90, 687.78
101.61, 691.29
97.37, 694.79
93.16, 698.29
89.00, 701.78
84.88, 705.26
80.80, 708.74
76.76, 712.22
72.77, 715.68
68.83, 719.14
64.92, 722.59
61.06, 726.04
57.25, 729.48
53.48, 732.90
49.76, 736.33
46.09, 739.74
42.47, 743.14
38.89, 746.53
35.36, 749.92
31.88, 753.30
28.45, 756.66
25.07, 760.02
21.74, 763.36
18.47, 766.70
15.24, 770.03
12.07, 773.34
8.95, 776.64
5.88, 779.94
2.86, 783.22
-0.09, 786.48
-3.00, 789.74
-5.85, 792.99
-8.64, 796.22
-11.38, 799.44
-14.06, 802.64
-16.68, 805.84
-19.25, 809.02
-21.75, 812.18
-24.20, 815.34
-26.59, 818.47
-28.91, 821.60
-31.18, 824.71
-33.39, 827.80
-35.53, 830.88
-37.61, 833.94
-39.63, 836.99
-41.59, 840.02
