-100.00, 400.00
-94.03, 399.98
-88.12, 399.91
-82.27, 399.80
-76.47, 399.65
-70.74, 399.45
-65.06, 399.21
-59.44, 398.93
-53.88, 398.61
-48.37, 398.25
-42.91, 397.85
-37.51, 397.41
-32.17, 396.93
-26.88, 396.42
-21.64, 395.86
-16.45, 395.28
-11.32, 394.65
-6.24, 393.99
-1.21, 393.29
3.77, 392.56
8.70, 391.80
13.58, 391.00
18.41, 390.17
23.19, 389.31
27.93, 388.42
32.62, 387.50
37.26, 386.55
41.85, 385.57
46.40, 384.56
50.90, 383.52
55.36, 382.45
59.78, 381.36
64.15, 380.24
68.47, 379.09
72.76, 377.92
77.00, 376.72
81.20, 375.51
85.36, 374.26
89.48, 373.00
93.56, 371.71
97.60, 370.40
101.60, 369.07
105.56, 367.72
109.49, 366.35
113.37, 364.96
117.22, 363.55
121.04, 362.12
124.81, 360.68
128.56, 359.22
132.26, 357.74
135.94, 356.25
139.58, 354.74
143.18, 353.22
146.76, 351.69
150.30, 350.14
153.81, 348.58
157.29, 347.00
160.73, 345.42
164.15, 343.82
167.54, 342.22
170.90, 340.60
174.23, 338.98
177.53, 337.34
180.81, 335.70
184.06, 334.05
187.28, 332.40
190.48, 330.74
193.65, 329.07
196.79, 327.40
199.91, 325.73
203.01, 324.05
206.09, 322.37
209.14, 320.68
212.17, 319.00
215.18, 317.31
218.16, 315.62
221.13, 313.94
224.08, 312.25
227.00, 310.57
229.91, 308.88
232.80, 307.20
235.67, 305.52
238.52, 303.85
241.36, 302.18
244.18, 300.51
246.99, 298.85
249.77, 297.20
252.55, 295.55
255.31, 293.91
258.05, 292.27
260.79, 290.65
263.51, 289.03
266.22, 287.43
268.91, 285.83
271.60, 284.25
274.27, 282.68
276.93, 281.11
279.59, 279.56
282.23, 278.03
284.87, 276.51
287.50, 275.00
290.12, 273.51
292.74, 272.03
295.34, 270.57
297.95, 269.13
300.54, 267.70
303.13, 266.29
305.72, 264.90
308.30, 263.53
310.89, 262.18
313.46, 260.85
316.04, 259.54
318.61, 258.25
321.18, 256.99
323.76, 255.74
326.33, 254.53
328.90, 253.33
331.47, 252.16
334.05, 251.01
336.62, 249.89
339.20, 248.80
341.78, 247.73
344.37, 246.69
346.96, 245.68
349.55, 244.70
352.15, 243.75
354.75, 242.83
357.36, 241.94
359.98, 241.08
362.61, 240.25
365.24, 239.45
367.88, 238.69
370.53, 237.96
373.19, 237.26
375.85, 236.60
378.53, 235.97
381.22, 235.39
383.92, 234.83
386.64, 234.32
389.36, 233.84
392.10, 233.40
394.85, 233.00
397.62, 232.64
400.40, 232.32
403.19, 232.04
406.00, 231.80
408.83, 231.60
411.68, 231.45
414.54, 231.34
417.42, 231.27
420.31, 231.25
423.23, 231.27
426.16, 231.34
429.12, 231.46
432.09, 231.62
435.09, 231.83
438.11, 232.08
441.15, 232.39
444.21, 232.74
447.29, 233.15
450.40, 233.60
453.53, 234.11
456.69, 234.66
459.87, 235.27
463.08, 235.93
466.31, 236.65
469.57, 237.42
472.86, 238.24
476.17, 239.12
479.52, 240.06
482.89, 241.05
486.29, 242.10
489.72, 243.20
493.18, 244.37
496.67, 245.59
500.20, 246.88
503.75, 248.22
507.34, 249.62
510.96, 251.09
514.61, 252.61
518.30, 254.20
522.02, 255.85
525.78, 257.57
529.57, 259.35
533.40, 261.19
537.27, 263.10
541.17, 265.08
545.11, 267.12
549.09, 269.23
553.11, 271.40
557.16, 273.65
561.26, 275.96
565.40, 278.35
569.57, 280.80
573.79, 283.33
578.05, 285.92
582.35, 288.59
586.70, 291.33
591.09, 294.15
595.52, 297.04
600.00, 300.00
-1.00, 0.00
650.00, 280.00
643.09, 280.11
636.19, 280.43
629.30, 280.98
622.43, 281.73
615.58, 282.71
608.78, 283.90
602.01, 285.30
595.29, 286.91
588.62, 288.74
582.02, 290.77
575.48, 293.01
569.01, 295.45
562.63, 298.09
556.33, 300.94
550.12, 303.98
544.01, 307.21
538.01, 310.64
532.12, 314.25
526.34, 318.04
520.69, 322.02
515.16, 326.17
509.77, 330.49
504.51, 334.98
499.40, 339.63
494.44, 344.44
489.63, 349.40
484.98, 354.51
480.49, 359.77
476.17, 365.16
472.02, 370.69
